ctrl,m2,m1,m3,sim_time,log_time
0,47735.0,145496.0,96196.0,894.19,2021-04-10 04:20:52
0,47781.0,145602.0,96081.0,894.84,2021-04-10 04:26:40
0,47312.0,146146.0,95974.0,895.44,2021-04-10 04:32:31
0,47148.0,146195.0,95821.0,896.05,2021-04-10 04:38:33
0,46921.0,146562.0,95757.0,896.62,2021-04-10 04:44:26
0,46584.0,146859.0,95758.0,897.2,2021-04-10 04:50:28
0,46872.0,146726.0,95813.0,897.76,2021-04-10 04:56:22
0,47008.0,146892.0,95944.0,898.39,2021-04-10 05:02:30
0,47025.0,146947.0,96109.0,898.95,2021-04-10 05:08:28
0,46757.0,147203.0,96148.0,899.54,2021-04-10 05:14:32
0,46687.0,147364.0,96277.0,900.08,2021-04-10 05:22:45
0,46942.0,146985.0,96284.0,900.67,2021-04-10 05:28:46
0,47095.0,146817.0,96347.0,901.26,2021-04-10 05:34:57
0,46974.0,146987.0,96438.0,901.87,2021-04-10 05:40:53
0,46543.0,147371.0,96650.0,902.46,2021-04-10 05:47:43
0,46677.0,147221.0,96819.0,903.06,2021-04-10 05:53:45
0,46938.0,146847.0,96851.0,903.67,2021-04-10 05:59:52
0,46623.0,147031.0,96764.0,904.29,2021-04-10 06:06:11
0,46364.0,147149.0,96751.0,904.98,2021-04-10 06:12:21
0,46118.0,147379.0,96666.0,905.63,2021-04-10 06:18:30
0,45891.0,147602.0,96516.0,906.24,2021-04-10 06:24:42
0,45737.0,147632.0,96436.0,906.9,2021-04-10 06:30:37
0,45797.0,147660.0,96521.0,907.48,2021-04-10 06:36:34
0,45693.0,147642.0,96568.0,908.05,2021-04-10 06:42:44
0,45681.0,147673.0,96596.0,908.63,2021-04-10 06:48:51
0,45421.0,147935.0,96613.0,909.18,2021-04-10 06:54:54
0,46073.0,147373.0,96607.0,909.78,2021-04-10 07:00:56
0,46410.0,146871.0,96600.0,910.3,2021-04-10 07:07:01
0,46903.0,146492.0,96751.0,910.85,2021-04-10 07:12:55
0,47118.0,146155.0,96783.0,911.39,2021-04-10 07:18:49
0,46930.0,146121.0,96642.0,911.93,2021-04-10 07:24:47
0,46847.0,146083.0,96590.0,912.49,2021-04-10 07:30:54
0,47103.0,145771.0,96577.0,913.09,2021-04-10 07:36:53
0,47061.0,145760.0,96565.0,913.65,2021-04-10 07:42:52
0,46913.0,145982.0,96537.0,914.17,2021-04-10 07:49:05
0,46379.0,146586.0,96532.0,914.76,2021-04-10 07:55:08
0,46300.0,146829.0,96454.0,915.36,2021-04-10 08:01:12
0,47058.0,146126.0,96271.0,915.93,2021-04-10 08:07:19
0,46889.0,146512.0,96158.0,916.54,2021-04-10 08:13:38
0,47277.0,146133.0,96117.0,917.12,2021-04-10 08:19:43
0,47519.0,145839.0,96090.0,917.68,2021-04-10 08:25:48
0,47455.0,145752.0,96059.0,918.28,2021-04-10 08:32:10
0,47327.0,145776.0,96035.0,918.86,2021-04-10 08:38:14
0,47454.0,145549.0,95929.0,919.38,2021-04-10 08:44:16
0,47588.0,145581.0,95853.0,919.92,2021-04-10 08:50:22
0,47477.0,145780.0,95848.0,920.47,2021-04-10 08:56:39
0,47170.0,146065.0,95718.0,921.03,2021-04-10 09:02:39
0,46897.0,146371.0,95536.0,921.65,2021-04-10 09:08:49
0,47369.0,146084.0,95596.0,922.25,2021-04-10 09:15:09
0,47694.0,145781.0,95661.0,922.89,2021-04-10 09:21:11
0,47554.0,145863.0,95819.0,923.48,2021-04-10 09:27:18
0,47260.0,146132.0,95937.0,924.07,2021-04-10 09:33:33
0,46990.0,146167.0,95987.0,924.7,2021-04-10 09:39:35
0,47158.0,146192.0,96073.0,925.34,2021-04-10 09:45:40
0,47293.0,145867.0,96078.0,925.87,2021-04-10 09:51:34
0,47190.0,146098.0,96098.0,926.44,2021-04-10 09:57:46
0,46569.0,146699.0,96035.0,926.96,2021-04-10 10:03:52
0,46018.0,147343.0,95985.0,927.53,2021-04-10 10:10:02
0,46118.0,147285.0,96032.0,928.09,2021-04-10 10:16:21
0,46191.0,147240.0,96144.0,928.65,2021-04-10 10:22:22
0,46456.0,146936.0,96184.0,929.18,2021-04-10 10:28:15
0,46385.0,146807.0,96188.0,929.76,2021-04-10 10:34:11
0,46622.0,146571.0,96247.0,930.35,2021-04-10 10:40:40
0,46481.0,146720.0,96279.0,930.91,2021-04-10 10:46:54
0,46465.0,146746.0,96353.0,931.46,2021-04-10 10:53:01
0,47072.0,145999.0,96404.0,932.11,2021-04-10 10:59:30
0,47160.0,145996.0,96537.0,932.67,2021-04-10 11:05:36
0,47478.0,145557.0,96608.0,933.24,2021-04-10 11:11:34
0,47330.0,145763.0,96794.0,933.86,2021-04-10 11:17:39
0,47257.0,145858.0,96898.0,934.4,2021-04-10 11:23:55
0,47111.0,146053.0,96921.0,934.99,2021-04-10 11:29:55
0,47186.0,145792.0,96874.0,935.52,2021-04-10 11:36:02
0,47542.0,145510.0,96780.0,936.05,2021-04-10 11:42:53
0,47284.0,145920.0,96805.0,936.66,2021-04-10 11:48:51
0,47056.0,146147.0,96743.0,937.24,2021-04-10 11:54:52
0,47649.0,145629.0,96741.0,937.83,2021-04-10 12:01:00
0,47566.0,145394.0,96679.0,938.38,2021-04-10 12:07:08
0,47306.0,145471.0,96626.0,938.94,2021-04-10 12:12:59
0,47079.0,145567.0,96676.0,939.52,2021-04-10 12:19:01
0,47322.0,145261.0,96669.0,940.1,2021-04-10 12:25:14
0,46992.0,145428.0,96488.0,940.71,2021-04-10 12:31:15
0,47042.0,145387.0,96411.0,941.34,2021-04-10 12:37:24
0,47277.0,145174.0,96384.0,941.94,2021-04-10 12:43:23
0,47550.0,144827.0,96231.0,942.52,2021-04-10 12:49:34
0,47261.0,145071.0,95947.0,943.15,2021-04-10 12:55:34
0,47445.0,144792.0,95784.0,943.77,2021-04-10 13:01:41
0,47519.0,144781.0,95650.0,944.36,2021-04-10 13:08:00
0,47317.0,144913.0,95591.0,944.91,2021-04-10 13:14:02
0,47139.0,145210.0,95628.0,945.53,2021-04-10 13:19:57
0,47475.0,144895.0,95630.0,946.15,2021-04-10 13:26:02
0,47354.0,145250.0,95658.0,946.7,2021-04-10 13:31:57
0,47713.0,145062.0,95545.0,947.26,2021-04-10 13:37:53
0,47923.0,144778.0,95446.0,947.83,2021-04-10 13:43:51
0,47844.0,144789.0,95376.0,948.33,2021-04-10 13:50:01
0,47628.0,145020.0,95400.0,948.87,2021-04-10 13:55:52
0,47769.0,144773.0,95417.0,949.44,2021-04-10 14:01:53
0,47682.0,144829.0,95546.0,950.05,2021-04-10 14:08:03
0,47572.0,145051.0,95626.0,950.61,2021-04-10 14:13:54
0,47304.0,145318.0,95668.0,951.14,2021-04-10 14:19:45
0,47132.0,145422.0,95584.0,951.72,2021-04-10 14:25:41
0,47333.0,145356.0,95738.0,952.3,2021-04-10 14:31:53
0,47164.0,145678.0,95912.0,952.87,2021-04-10 14:37:47
0,46811.0,146120.0,96158.0,953.47,2021-04-10 14:43:43
0,47175.0,145593.0,96241.0,954.09,2021-04-10 14:49:49
0,47137.0,145608.0,96353.0,954.68,2021-04-10 14:55:40
0,46975.0,146046.0,96514.0,955.27,2021-04-10 15:01:35
0,46961.0,146050.0,96584.0,955.83,2021-04-10 15:07:29
0,47119.0,145862.0,96627.0,956.37,2021-04-10 15:13:34
0,47254.0,145673.0,96554.0,956.94,2021-04-10 15:19:24
0,46921.0,146065.0,96441.0,957.45,2021-04-10 15:25:18
0,46856.0,146161.0,96343.0,958.04,2021-04-10 15:31:23
0,46998.0,145960.0,96251.0,958.59,2021-04-10 15:37:24
0,47167.0,145783.0,96256.0,959.13,2021-04-10 15:43:20
0,46972.0,146022.0,96217.0,959.64,2021-04-10 15:49:15
0,46658.0,146243.0,96057.0,960.19,2021-04-10 15:55:28
0,46231.0,146457.0,95868.0,960.72,2021-04-10 16:01:21
0,46218.0,146571.0,96015.0,961.31,2021-04-10 16:07:19
0,46667.0,146059.0,96026.0,961.89,2021-04-10 16:13:29
0,46730.0,145886.0,96032.0,962.5,2021-04-10 16:19:46
0,46732.0,145915.0,96131.0,963.09,2021-04-10 16:25:57
0,46893.0,145928.0,96191.0,963.66,2021-04-10 16:32:11
0,46760.0,146370.0,96283.0,964.25,2021-04-10 16:38:22
0,46653.0,146723.0,96225.0,964.84,2021-04-10 16:44:32
0,46352.0,146846.0,96091.0,965.36,2021-04-10 16:50:36
0,46780.0,146473.0,96134.0,965.9,2021-04-10 16:56:34
0,47332.0,146095.0,96213.0,966.43,2021-04-10 17:02:47
0,47394.0,146079.0,96270.0,966.98,2021-04-10 17:08:55
0,47263.0,146206.0,96343.0,967.53,2021-04-10 17:14:55
0,47265.0,146202.0,96341.0,968.11,2021-04-10 17:21:13
0,46892.0,146760.0,96417.0,968.72,2021-04-10 17:27:17
0,46352.0,147250.0,96464.0,969.33,2021-04-10 17:33:28
0,46283.0,147226.0,96525.0,969.92,2021-04-10 17:39:38
0,46311.0,147229.0,96553.0,970.47,2021-04-10 17:45:54
0,46284.0,147094.0,96464.0,970.98,2021-04-10 17:51:56
0,46176.0,147119.0,96352.0,971.51,2021-04-10 17:58:00
0,46105.0,147416.0,96423.0,972.1,2021-04-10 18:04:10
0,46735.0,146897.0,96615.0,972.68,2021-04-10 18:10:13
0,46799.0,146583.0,96557.0,973.29,2021-04-10 18:16:23
0,47066.0,146274.0,96580.0,973.88,2021-04-10 18:22:29
0,47311.0,146215.0,96699.0,974.44,2021-04-10 18:28:45
0,47161.0,146474.0,96635.0,974.99,2021-04-10 18:34:44
0,47204.0,146500.0,96596.0,975.65,2021-04-10 18:40:44
0,47210.0,146374.0,96576.0,976.21,2021-04-10 18:47:00
0,47464.0,146098.0,96573.0,976.76,2021-04-10 18:53:02
0,47429.0,146128.0,96541.0,977.36,2021-04-10 18:59:12
0,47177.0,146422.0,96476.0,977.94,2021-04-10 19:05:22
0,47127.0,146346.0,96376.0,978.54,2021-04-10 19:11:30
0,47272.0,146086.0,96263.0,979.1,2021-04-10 19:17:33
0,47596.0,145800.0,96210.0,979.63,2021-04-10 19:23:38
0,47354.0,145999.0,96144.0,980.24,2021-04-10 19:29:59
0,47439.0,146140.0,96163.0,980.87,2021-04-10 19:36:07
0,47719.0,146072.0,96227.0,981.44,2021-04-10 19:42:11
0,47587.0,146222.0,96218.0,982.03,2021-04-10 19:52:33
0,47390.0,146094.0,96152.0,982.58,2021-04-10 19:58:39
0,47410.0,146258.0,96214.0,983.15,2021-04-10 20:04:42
0,47391.0,146227.0,96185.0,983.7,2021-04-10 20:10:39
0,47168.0,146319.0,96169.0,984.3,2021-04-10 20:16:49
0,47085.0,146428.0,96199.0,984.91,2021-04-10 20:22:50
0,47092.0,146573.0,96300.0,985.46,2021-04-10 20:28:50
0,46900.0,146769.0,96363.0,986.06,2021-04-10 20:35:05
0,46688.0,146831.0,96354.0,986.64,2021-04-10 20:41:14
0,46802.0,146619.0,96301.0,987.24,2021-04-10 20:47:13
0,46801.0,146518.0,96262.0,987.79,2021-04-10 20:53:20
0,46589.0,146876.0,96253.0,988.36,2021-04-10 20:59:35
0,46799.0,146785.0,96333.0,988.92,2021-04-10 21:05:38
0,47321.0,146121.0,96245.0,989.45,2021-04-10 21:11:40
0,47430.0,146160.0,96352.0,989.99,2021-04-10 21:17:40
0,48045.0,145608.0,96372.0,990.51,2021-04-10 21:24:00
0,48115.0,145457.0,96383.0,991.04,2021-04-10 21:30:00
0,47423.0,146148.0,96370.0,991.56,2021-04-10 21:35:59
0,47107.0,146394.0,96413.0,992.09,2021-04-10 21:42:11
0,47513.0,146106.0,96395.0,992.68,2021-04-10 21:48:11
0,47393.0,145983.0,96298.0,993.21,2021-04-10 21:54:08
0,47093.0,146127.0,96271.0,993.74,2021-04-10 22:00:12
0,46740.0,146599.0,96362.0,994.34,2021-04-10 22:06:22
0,46671.0,146692.0,96357.0,994.96,2021-04-10 22:12:18
0,46899.0,146584.0,96454.0,995.56,2021-04-10 22:18:19
0,46819.0,146460.0,96338.0,996.15,2021-04-10 22:24:24
0,46569.0,146798.0,96404.0,996.76,2021-04-10 22:30:23
0,46579.0,146805.0,96401.0,997.37,2021-04-10 22:36:16
0,46532.0,146827.0,96346.0,997.95,2021-04-10 22:42:13
0,46510.0,146929.0,96376.0,998.51,2021-04-10 22:48:24
0,46527.0,146904.0,96398.0,999.12,2021-04-10 22:54:32
0,46297.0,147092.0,96406.0,999.74,2021-04-10 23:00:38
0,46380.0,146891.0,96254.0,1000.37,2021-04-10 23:06:51
0,46466.0,146783.0,96289.0,1001.01,2021-04-10 23:12:50
0,46584.0,146648.0,96230.0,1001.63,2021-04-10 23:18:57
0,46012.0,147213.0,96209.0,1002.25,2021-04-10 23:25:08
0,46197.0,146934.0,96160.0,1002.88,2021-04-10 23:31:02
0,46522.0,146835.0,96219.0,1003.46,2021-04-10 23:37:02
0,46801.0,146649.0,96207.0,1004.03,2021-04-10 23:43:15
0,46365.0,147097.0,96182.0,1004.58,2021-04-10 23:49:18
0,46154.0,147203.0,96108.0,1005.14,2021-04-10 23:55:21
0,46340.0,147095.0,96198.0,1005.72,2021-04-11 00:01:22
0,46805.0,146551.0,96215.0,1006.28,2021-04-11 00:07:31
0,46587.0,146723.0,96235.0,1006.8,2021-04-11 00:13:31
0,46492.0,146831.0,96326.0,1007.41,2021-04-11 00:19:26
0,46753.0,146459.0,96313.0,1007.93,2021-04-11 00:25:22
0,46827.0,146324.0,96283.0,1008.51,2021-04-11 00:31:38
0,46736.0,146331.0,96219.0,1009.13,2021-04-11 00:37:36
0,46333.0,146625.0,96156.0,1009.73,2021-04-11 00:43:40
0,46846.0,146151.0,96178.0,1010.31,2021-04-11 00:50:00
0,47112.0,145680.0,96005.0,1010.92,2021-04-11 00:56:05
0,47094.0,145770.0,96036.0,1011.53,2021-04-11 01:02:12
0,47482.0,145436.0,96027.0,1012.15,2021-04-11 01:08:30
0,47643.0,145468.0,96070.0,1012.71,2021-04-11 01:14:33
0,47405.0,145688.0,96047.0,1013.35,2021-04-11 01:20:40
0,47499.0,145476.0,96025.0,1013.92,2021-04-11 01:26:47
0,47556.0,145331.0,96005.0,1014.54,2021-04-11 01:33:05
0,47285.0,145633.0,96026.0,1015.16,2021-04-11 01:39:17
0,46787.0,146086.0,96037.0,1015.79,2021-04-11 01:45:22
0,46896.0,145964.0,96021.0,1016.44,2021-04-11 01:51:40
0,46969.0,145834.0,96182.0,1017.07,2021-04-11 01:57:37
0,46680.0,145952.0,96152.0,1017.69,2021-04-11 02:03:29
0,46784.0,145963.0,96241.0,1018.29,2021-04-11 02:09:30
0,47197.0,145590.0,96211.0,1018.86,2021-04-11 02:15:29
0,47413.0,145493.0,96198.0,1019.42,2021-04-11 02:21:24
0,47717.0,145162.0,96110.0,1019.98,2021-04-11 02:27:29
0,47799.0,145078.0,96061.0,1020.54,2021-04-11 02:33:43
0,47112.0,145481.0,95990.0,1021.14,2021-04-11 02:39:47
0,46712.0,145845.0,95924.0,1021.75,2021-04-11 02:45:44
0,46895.0,145778.0,95891.0,1022.34,2021-04-11 02:52:07
0,46886.0,145923.0,95840.0,1022.9,2021-04-11 02:58:07
0,46523.0,146152.0,95620.0,1023.51,2021-04-11 03:04:10
0,47030.0,145717.0,95612.0,1024.06,2021-04-11 03:10:19
0,47526.0,145345.0,95604.0,1024.63,2021-04-11 03:16:21
0,47141.0,145743.0,95533.0,1025.2,2021-04-11 03:22:25
0,47027.0,146111.0,95594.0,1025.8,2021-04-11 03:28:25
0,47241.0,146239.0,95635.0,1026.4,2021-04-11 03:34:38
0,47034.0,146634.0,95687.0,1027.04,2021-04-11 03:40:38
0,46744.0,146931.0,95750.0,1027.64,2021-04-11 03:46:39
0,46487.0,147196.0,95915.0,1028.17,2021-04-11 03:52:57
0,46808.0,146737.0,96037.0,1028.79,2021-04-11 03:59:00
0,47084.0,146582.0,96262.0,1029.34,2021-04-11 04:05:03
0,47312.0,146323.0,96371.0,1029.86,2021-04-11 04:11:04
0,47164.0,146199.0,96478.0,1030.44,2021-04-11 04:17:11
0,47186.0,146024.0,96588.0,1031.03,2021-04-11 04:23:16
0,47317.0,145819.0,96704.0,1031.63,2021-04-11 04:29:18
0,46853.0,146209.0,96697.0,1032.24,2021-04-11 04:35:30
0,46614.0,146401.0,96706.0,1032.78,2021-04-11 04:41:36
0,46792.0,146175.0,96749.0,1033.36,2021-04-11 04:47:35
0,46956.0,146072.0,96650.0,1033.9,2021-04-11 04:53:33
0,47304.0,145627.0,96435.0,1034.46,2021-04-11 04:59:37
0,47683.0,145229.0,96352.0,1035.09,2021-04-11 05:05:47
0,47745.0,144941.0,96222.0,1035.72,2021-04-11 05:11:55
0,47594.0,145046.0,96223.0,1036.28,2021-04-11 05:18:04
0,47441.0,145156.0,96197.0,1036.83,2021-04-11 05:23:58
0,47121.0,145492.0,96165.0,1037.44,2021-04-11 05:29:53
0,46918.0,145928.0,96107.0,1038.04,2021-04-11 05:36:07
0,46933.0,145924.0,96030.0,1038.66,2021-04-11 05:42:13
0,46470.0,146317.0,95986.0,1039.24,2021-04-11 05:48:11
0,46610.0,146267.0,95984.0,1039.8,2021-04-11 05:54:01
0,46659.0,146453.0,96049.0,1040.4,2021-04-11 06:00:05
0,46620.0,146702.0,96168.0,1041.01,2021-04-11 06:05:57
0,46570.0,146997.0,96175.0,1041.59,2021-04-11 06:11:50
0,46455.0,147156.0,96257.0,1042.13,2021-04-11 06:17:54
0,46869.0,146835.0,96227.0,1042.7,2021-04-11 06:23:44
0,46836.0,146735.0,96290.0,1043.26,2021-04-11 06:29:47
0,46745.0,146864.0,96354.0,1043.82,2021-04-11 06:35:51
0,46776.0,146928.0,96493.0,1044.42,2021-04-11 06:42:03
0,47174.0,146674.0,96575.0,1044.97,2021-04-11 06:48:00
0,47402.0,146518.0,96540.0,1045.51,2021-04-11 06:54:03
0,47010.0,146999.0,96553.0,1046.08,2021-04-11 07:00:14
0,46914.0,146877.0,96404.0,1046.63,2021-04-11 07:06:21
0,46896.0,146896.0,96377.0,1047.2,2021-04-11 07:12:20
0,46823.0,147067.0,96355.0,1047.76,2021-04-11 07:18:22
0,46695.0,147134.0,96283.0,1048.35,2021-04-11 07:24:34
0,46997.0,146989.0,96384.0,1048.88,2021-04-11 07:30:33
0,47391.0,146634.0,96458.0,1049.42,2021-04-11 07:36:27
0,47405.0,146403.0,96523.0,1050.0,2021-04-11 07:42:26
0,47590.0,146127.0,96544.0,1050.57,2021-04-11 07:48:43
0,47708.0,145795.0,96358.0,1051.14,2021-04-11 07:54:39
0,47181.0,146214.0,96187.0,1051.71,2021-04-11 08:00:38
0,47037.0,146206.0,96071.0,1052.29,2021-04-11 08:06:50
0,47396.0,145602.0,96080.0,1052.85,2021-04-11 08:12:57
0,47249.0,145606.0,96100.0,1053.47,2021-04-11 08:19:12
0,46903.0,145969.0,96184.0,1054.13,2021-04-11 08:25:29
0,46452.0,146212.0,96192.0,1054.73,2021-04-11 08:31:32
0,46265.0,146332.0,96227.0,1055.28,2021-04-11 08:37:35
0,46171.0,146397.0,96420.0,1055.84,2021-04-11 08:43:33
0,46433.0,146404.0,96678.0,1056.38,2021-04-11 08:49:39
0,46771.0,146193.0,96811.0,1056.91,2021-04-11 08:55:40
0,46476.0,146525.0,96780.0,1057.55,2021-04-11 09:01:42
0,46040.0,146889.0,96667.0,1058.08,2021-04-11 09:07:49
0,46382.0,146573.0,96608.0,1058.64,2021-04-11 09:13:47
0,46496.0,146583.0,96424.0,1059.22,2021-04-11 09:19:42
0,46695.0,146585.0,96222.0,1059.78,2021-04-11 09:25:50
0,46697.0,146597.0,96057.0,1060.35,2021-04-11 09:32:01
0,46636.0,146680.0,95967.0,1060.96,2021-04-11 09:38:07
0,47274.0,146114.0,95951.0,1061.52,2021-04-11 09:44:10
0,47072.0,146294.0,96032.0,1062.1,2021-04-11 09:50:24
0,47093.0,146353.0,96062.0,1062.66,2021-04-11 09:56:31
0,46918.0,146583.0,96074.0,1063.22,2021-04-11 10:02:43
0,46585.0,146879.0,96094.0,1063.81,2021-04-11 10:08:47
0,47546.0,146063.0,96130.0,1064.36,2021-04-11 10:15:06
0,47631.0,146183.0,96141.0,1064.89,2021-04-11 10:21:07
0,47756.0,145915.0,96091.0,1065.44,2021-04-11 10:27:09
0,47925.0,145815.0,96154.0,1066.0,2021-04-11 10:33:08
0,48056.0,145633.0,96196.0,1066.51,2021-04-11 10:39:23
0,47707.0,145813.0,96145.0,1067.03,2021-04-11 10:45:28
0,47643.0,145855.0,96072.0,1067.6,2021-04-11 10:51:25
0,47599.0,145879.0,96114.0,1068.09,2021-04-11 10:57:37
0,47805.0,145505.0,95992.0,1068.65,2021-04-11 11:03:31
0,47532.0,145917.0,96058.0,1069.18,2021-04-11 11:09:30
0,47564.0,145801.0,96012.0,1069.7,2021-04-11 11:15:38
0,47809.0,145478.0,95951.0,1070.24,2021-04-11 11:21:42
0,47724.0,145661.0,95986.0,1070.81,2021-04-11 11:27:45
0,47646.0,145857.0,95905.0,1071.37,2021-04-11 11:33:42
0,47341.0,146600.0,96022.0,1071.91,2021-04-11 11:39:51
0,47443.0,146512.0,95887.0,1072.44,2021-04-11 11:46:09
0,47753.0,146471.0,95864.0,1073.01,2021-04-11 11:52:17
0,47467.0,146625.0,95692.0,1073.63,2021-04-11 11:58:28
0,46626.0,147219.0,95547.0,1074.21,2021-04-11 12:04:44
0,46872.0,146887.0,95363.0,1074.82,2021-04-11 12:10:42
0,47312.0,146462.0,95302.0,1075.41,2021-04-11 12:16:51
0,47883.0,145887.0,95257.0,1075.99,2021-04-11 12:22:51
0,47896.0,146009.0,95283.0,1076.59,2021-04-11 12:29:06
0,47920.0,146303.0,95308.0,1077.22,2021-04-11 12:34:59
0,47443.0,146862.0,95245.0,1077.82,2021-04-11 12:40:54
0,47539.0,146853.0,95252.0,1078.48,2021-04-11 12:47:08
0,47089.0,146957.0,95131.0,1079.09,2021-04-11 12:53:15
0,47051.0,146941.0,95163.0,1079.74,2021-04-11 12:59:23
0,47089.0,146858.0,95201.0,1080.36,2021-04-11 13:05:54
0,46590.0,147253.0,95310.0,1080.94,2021-04-11 13:12:01
0,46528.0,147151.0,95415.0,1081.5,2021-04-11 13:18:01
0,46566.0,146858.0,95415.0,1082.06,2021-04-11 13:24:12
0,46644.0,146600.0,95540.0,1082.65,2021-04-11 13:30:10
0,46401.0,146409.0,95489.0,1083.26,2021-04-11 13:36:14
0,46389.0,146686.0,95592.0,1083.83,2021-04-11 13:42:21
0,46102.0,146862.0,95636.0,1084.35,2021-04-11 13:48:32
0,45955.0,147148.0,95777.0,1084.93,2021-04-11 13:54:35
0,45930.0,147072.0,95850.0,1085.51,2021-04-11 14:00:36
0,46109.0,146808.0,95943.0,1086.07,2021-04-11 14:07:55
0,46262.0,146443.0,96070.0,1086.64,2021-04-11 14:13:56
0,46621.0,146060.0,96113.0,1087.17,2021-04-11 14:20:03
0,47047.0,145469.0,96157.0,1087.75,2021-04-11 14:26:06
0,47377.0,145090.0,96094.0,1088.33,2021-04-11 14:32:19
0,47650.0,144851.0,96264.0,1088.9,2021-04-11 14:38:20
0,47679.0,144831.0,96353.0,1089.46,2021-04-11 14:44:23
0,47389.0,145408.0,96389.0,1090.05,2021-04-11 14:50:37
0,47419.0,145294.0,96283.0,1090.56,2021-04-11 14:56:39
0,47562.0,145169.0,96193.0,1091.18,2021-04-11 15:02:44
0,47725.0,145282.0,96331.0,1091.75,2021-04-11 15:08:49
0,47719.0,145505.0,96293.0,1092.31,2021-04-11 15:15:07
0,47570.0,145952.0,96407.0,1092.86,2021-04-11 15:21:14
0,47743.0,145806.0,96360.0,1093.41,2021-04-11 15:27:17
0,47626.0,145872.0,96300.0,1093.97,2021-04-11 15:33:23
0,47932.0,145741.0,96304.0,1094.5,2021-04-11 15:39:49
0,47949.0,145753.0,96237.0,1095.08,2021-04-11 15:45:55
0,48003.0,145754.0,96171.0,1095.66,2021-04-11 15:52:00
0,47881.0,145897.0,96217.0,1096.3,2021-04-11 15:58:18
0,48109.0,145708.0,96135.0,1096.87,2021-04-11 16:04:20
0,48028.0,145776.0,96002.0,1097.43,2021-04-11 16:10:19
0,48013.0,145857.0,95923.0,1097.97,2021-04-11 16:16:22
0,48013.0,145657.0,95749.0,1098.53,2021-04-11 16:22:34
0,48071.0,145747.0,95699.0,1099.1,2021-04-11 16:28:40
0,47646.0,146387.0,95734.0,1099.68,2021-04-11 16:34:41
0,47424.0,146495.0,95689.0,1100.22,2021-04-11 16:40:54
0,47157.0,146813.0,95715.0,1100.82,2021-04-11 16:46:55
0,47504.0,146570.0,95718.0,1101.43,2021-04-11 16:53:01
0,47809.0,146315.0,95680.0,1102.06,2021-04-11 16:59:16
0,47948.0,146155.0,95649.0,1102.69,2021-04-11 17:05:15
0,47556.0,146506.0,95524.0,1103.28,2021-04-11 17:11:08
0,47431.0,146501.0,95423.0,1103.84,2021-04-11 17:17:04
0,47740.0,146182.0,95447.0,1104.46,2021-04-11 17:23:16
0,47944.0,145980.0,95572.0,1105.03,2021-04-11 17:29:09
0,47204.0,146595.0,95541.0,1105.59,2021-04-11 17:34:58
0,47078.0,146656.0,95537.0,1106.16,2021-04-11 17:41:06
0,47171.0,146454.0,95513.0,1106.75,2021-04-11 17:47:01
0,47287.0,146317.0,95583.0,1107.29,2021-04-11 17:52:53
0,47222.0,146231.0,95620.0,1107.88,2021-04-11 17:58:53
0,47426.0,146043.0,95678.0,1108.44,2021-04-11 18:05:09
0,47096.0,145991.0,95503.0,1109.03,2021-04-11 18:11:12
0,47213.0,145765.0,95508.0,1109.59,2021-04-11 18:17:20
0,47387.0,145402.0,95433.0,1110.2,2021-04-11 18:23:37
0,47434.0,145464.0,95532.0,1110.78,2021-04-11 18:29:41
0,47203.0,145526.0,95493.0,1111.36,2021-04-11 18:35:46
0,46883.0,145865.0,95466.0,1111.95,2021-04-11 18:41:49
0,46645.0,146092.0,95417.0,1112.52,2021-04-11 18:47:58
0,46648.0,146122.0,95441.0,1113.07,2021-04-11 18:53:57
0,46909.0,145953.0,95550.0,1113.65,2021-04-11 19:00:05
0,47209.0,145788.0,95625.0,1114.22,2021-04-11 19:06:23
0,46954.0,145924.0,95671.0,1114.8,2021-04-11 19:12:21
0,46527.0,146257.0,95797.0,1115.39,2021-04-11 19:18:16
0,46955.0,145766.0,95775.0,1116.02,2021-04-11 19:24:22
0,46780.0,146011.0,95758.0,1116.59,2021-04-11 19:30:17
0,46678.0,145914.0,95709.0,1117.15,2021-04-11 19:36:15
0,46635.0,145840.0,95748.0,1117.69,2021-04-11 19:42:20
0,46704.0,145566.0,95724.0,1118.23,2021-04-11 19:48:46
0,47252.0,145023.0,95866.0,1118.82,2021-04-11 19:54:54
0,47165.0,145062.0,95908.0,1119.43,2021-04-11 20:00:56
0,47431.0,144934.0,96035.0,1119.96,2021-04-11 20:06:59
0,47540.0,144817.0,96097.0,1120.53,2021-04-11 20:13:17
0,47218.0,145197.0,96253.0,1121.1,2021-04-11 20:19:13
0,47136.0,145380.0,96312.0,1121.67,2021-04-11 20:25:12
0,47232.0,145164.0,96356.0,1122.22,2021-04-11 20:31:18
0,47544.0,145082.0,96432.0,1122.76,2021-04-11 20:37:25
0,47757.0,145075.0,96458.0,1123.37,2021-04-11 20:43:28
0,47636.0,145368.0,96466.0,1123.92,2021-04-11 20:49:27
0,47432.0,145588.0,96424.0,1124.49,2021-04-11 20:55:35
0,46793.0,146200.0,96424.0,1125.12,2021-04-11 21:01:29
0,47085.0,145989.0,96511.0,1125.68,2021-04-11 21:07:25
0,47008.0,145858.0,96544.0,1126.21,2021-04-11 21:13:37
0,46297.0,146688.0,96529.0,1126.8,2021-04-11 21:19:39
